,customer,order,total_items,discount%,weekday,hour,Food%,Fresh%,Drinks%,Home%,Beauty%,Health%,Baby%,Pets%,num_orders,labels,class
4658,4658,13846,8.0,7.81,1,16,0.0,21.88,0.0,0.0,0.0,0.0,0.0,78.13,1.0,7,pet_lovers
4659,4659,13847,53.0,4.035714285714286,1,0,21.84714285714286,42.59857142857142,14.27714285714286,4.454285714285715,6.782857142857144,0.5128571428571428,9.527142857142858,0.0,7.0,8,fresh_regulars
4660,4660,13854,13.0,22.39,3,21,3.56,0.0,0.0,34.91,44.62,16.91,0.0,0.0,1.0,6,home_decorators
4661,4661,13855,44.5,6.035,4,20,24.425000000000004,27.15,9.055,10.495,16.28,12.6,0.0,0.0,2.0,8,fresh_regulars
4662,4662,13857,44.0,100.0,5,15,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,grocery_shoppers
4663,4663,13858,23.5,0.49,3,20,0.0,7.655,79.14,12.465,0.74,0.0,0.0,0.0,2.0,0,drink_lovers
4664,4664,13860,32.0,46.77,4,18,27.05,0.0,23.93,13.05,5.55,0.0,30.43,0.0,1.0,1,grocery_regular
4665,4665,13861,9.5,22.95,1,22,2.635,0.0,1.735,12.53,0.0,0.0,83.1,0.0,2.0,5,new_parents
4666,4666,13863,54.0,1.62,3,10,41.86,10.49,35.65,6.42,5.58,0.0,0.0,0.0,1.0,1,grocery_regular
4667,4667,13864,6.0,2.74,1,19,0.0,0.0,21.41,0.0,0.0,0.0,78.59,0.0,1.0,5,new_parents
4668,4668,13865,36.0,42.25,5,18,13.68,61.89,6.8,17.62,0.0,0.0,0.0,0.0,1.0,8,fresh_regulars
4669,4669,13866,21.0,0.0,3,12,13.89,0.0,32.13,32.48,10.51,0.0,10.99,0.0,1.0,6,home_decorators
4670,4670,13867,28.5,8.212499999999999,6,12,6.7875,0.0,93.2125,0.0,0.0,0.0,0.0,0.0,4.0,0,drink_lovers
4671,4671,13871,21.0,27.91,7,18,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0,drink_lovers
4672,4672,13872,49.0,26.3,3,9,22.58,1.785,13.31,31.520000000000003,30.795,0.0,0.0,0.0,2.0,1,grocery_regular
4673,4673,13874,33.0,100.0,2,18,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,grocery_shoppers
4674,4674,13875,23.6,6.968000000000001,3,5,14.576,8.22,30.068,9.014,0.0,0.0,38.118,0.0,5.0,1,grocery_regular
4675,4675,13880,41.0,7.125,7,20,18.22,16.05,45.6425,12.52,7.567500000000001,0.0,0.0,0.0,4.0,1,grocery_regular
4676,4676,13884,39.0,19.64,7,15,7.89,0.0,13.94,40.51,13.64,0.0,24.02,0.0,1.0,6,home_decorators
4677,4677,13885,25.75,6.865,1,11,37.5675,0.0,25.7825,27.93,1.635,0.27,6.815,0.0,4.0,1,grocery_regular
4678,4678,13889,24.5,3.46,2,12,31.135,0.0,66.11500000000001,2.745,0.0,0.0,0.0,0.0,2.0,0,drink_lovers
4679,4679,13891,11.5,4.27,3,0,6.21,0.0,4.66,14.84,0.0,0.0,74.28999999999998,0.0,2.0,5,new_parents
4680,4680,13893,17.666666666666668,17.426666666666666,7,17,9.98,3.23,10.696666666666664,9.98,2.4166666666666665,0.0,63.69666666666666,0.0,3.0,5,new_parents
4681,4681,13896,50.5,4.4575000000000005,2,8,25.4325,49.855,10.5025,12.585,1.6225,0.0,0.0,0.0,4.0,8,fresh_regulars
4682,4682,13900,18.0,8.72,3,12,3.97,0.0,51.69,16.32,0.0,0.0,28.02,0.0,1.0,0,drink_lovers
4683,4683,13901,30.0,4.69,6,19,27.15,3.51,50.74,2.06,16.54,0.0,0.0,0.0,1.0,0,drink_lovers
4684,4684,13902,21.0,0.0,7,21,39.99,36.35,11.8,11.85,0.0,0.0,0.0,0.0,1.0,8,fresh_regulars
4685,4685,13903,44.0,7.07,1,10,14.38,13.5,22.68,26.64,1.38,6.38,12.58,2.46,1.0,1,grocery_regular
4686,4686,13904,48.0,4.28,7,0,15.15,29.72,49.97,5.15,0.0,0.0,0.0,0.0,1.0,8,fresh_regulars
4687,4687,13905,33.5,4.7025,6,17,20.6275,7.6099999999999985,20.1925,11.65875,7.79125,3.6575,28.46125,0.0,8.0,1,grocery_regular
4688,4688,13913,30.0,2.45,3,22,0.0,0.0,56.36,4.21,0.0,0.0,39.43,0.0,1.0,0,drink_lovers
4689,4689,13914,12.5,2.5250000000000004,1,23,0.0,6.765,23.885,0.0,0.0,0.0,69.345,0.0,2.0,5,new_parents
4690,4690,13916,24.5,29.055,7,18,13.26,0.0,49.985,26.44,0.0,0.0,10.315,0.0,2.0,0,drink_lovers
4691,4691,13918,37.0,10.4,7,22,46.42,10.72,17.41,7.24,18.2,0.0,0.0,0.0,1.0,1,grocery_regular
4692,4692,13919,25.0,6.68,1,22,48.42,1.85,18.46,4.83,1.41,5.5,19.54,0.0,1.0,1,grocery_regular
4693,4693,13920,21.0,34.83,7,19,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,6,home_decorators
4694,4694,13921,60.75,14.24,1,19,46.0075,26.69,15.5475,9.72,2.035,0.0,0.0,0.0,4.0,1,grocery_regular
4695,4695,13925,6.0,0.0,7,15,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,grocery_regular
4696,4696,13926,28.25,3.9475,7,14,20.68,20.9325,12.1575,4.0625,0.0,0.0,42.1675,0.0,4.0,1,grocery_regular
4697,4697,13930,40.333333333333336,4.44,4,20,35.43,8.056666666666667,44.01333333333334,12.5,0.0,0.0,0.0,0.0,3.0,1,grocery_regular
4698,4698,13933,137.0,8.38,3,14,18.47,42.22,12.936666666666666,12.556666666666667,6.4433333333333325,1.5366666666666668,0.0,5.84,3.0,8,fresh_regulars
4699,4699,13936,46.0,14.86,5,13,55.63,9.7,19.42,13.79,1.46,0.0,0.0,0.0,1.0,1,grocery_regular
4700,4700,13937,16.0,21.88,1,15,15.05,0.0,18.45,39.54,0.0,0.0,26.96,0.0,1.0,6,home_decorators
4701,4701,13938,17.0,3.16,4,15,38.63500000000001,0.0,10.995,0.0,0.0,0.0,50.375,0.0,2.0,5,new_parents
4702,4702,13940,39.333333333333336,12.64,2,11,8.756666666666666,1.3866666666666667,2.9766666666666666,24.72333333333333,19.71333333333333,0.0,42.446666666666665,0.0,3.0,1,grocery_regular
4703,4703,13943,9.0,0.2,5,20,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,4.0,0,drink_lovers
4704,4704,13947,2.0,0.0,1,12,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,5,new_parents
4705,4705,13948,31.0,16.31,5,13,21.94,0.0,29.19,12.31,36.57,0.0,0.0,0.0,1.0,1,grocery_regular
4706,4706,13949,15.0,0.0,1,10,6.14,0.0,82.26,11.61,0.0,0.0,0.0,0.0,1.0,0,drink_lovers
4707,4707,13950,17.464285714285715,9.99392857142857,7,4,15.605357142857144,53.32035714285714,8.645714285714286,13.989999999999995,4.803571428571429,0.0,3.6367857142857134,0.0,28.0,4,royals
4708,4708,13978,37.4,3.3280000000000003,5,11,23.132,16.594,42.976000000000006,7.944,0.0,0.0,9.352,0.0,5.0,1,grocery_regular
4709,4709,13983,10.0,0.0,2,20,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8,fresh_regulars
4710,4710,13986,15.0,1.79,2,7,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,0,drink_lovers
4711,4711,13988,28.0,6.683333333333334,1,9,30.88,0.0,54.89666666666667,5.72,8.503333333333334,0.0,0.0,0.0,3.0,0,drink_lovers
4712,4712,13991,46.0,10.39,2,22,14.45,1.55,40.97,28.71,14.32,0.0,0.0,0.0,1.0,1,grocery_regular
4713,4713,13992,53.612903225806456,2.5809677419354835,3,13,42.8616129032258,19.062903225806462,23.30516129032257,12.624193548387096,1.5374193548387098,0.17225806451612902,0.43741935483870975,0.0,31.0,4,royals
4714,4714,14023,36.333333333333336,18.176666666666666,2,15,0.0,0.0,1.18,94.46333333333332,4.3566666666666665,0.0,0.0,0.0,3.0,6,home_decorators
4715,4715,14026,3.5,0.0,1,19,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,5,new_parents
4716,4716,14028,3.0,0.0,7,22,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,5,new_parents
4717,4717,14029,29.16666666666667,7.09,5,21,31.79833333333333,1.4466666666666663,46.44833333333333,12.281666666666665,1.5033333333333332,0.0,6.5183333333333335,0.0,6.0,1,grocery_regular
4718,4718,14035,32.0,3.53,2,16,6.36,1.59,91.05,0.0,1.0,0.0,0.0,0.0,1.0,0,drink_lovers
4719,4719,14036,13.0,24.47,3,23,0.0,0.0,0.0,97.76,2.24,0.0,0.0,0.0,1.0,6,home_decorators
4720,4720,14037,33.333333333333336,4.44,3,18,28.49333333333333,20.10333333333333,38.333333333333336,7.5166666666666675,5.543333333333332,0.0,0.0,0.0,3.0,1,grocery_regular
4721,4721,14040,37.0,9.29,7,22,0.0,0.0,32.13,67.87,0.0,0.0,0.0,0.0,1.0,6,home_decorators
4722,4722,14041,34.0,100.0,4,14,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,grocery_shoppers
4723,4723,14042,12.111111111111109,10.890555555555556,1,15,14.355,21.79,21.42944444444445,28.35833333333333,0.8255555555555555,9.253333333333334,0.0,3.9877777777777776,18.0,4,royals
4724,4724,14060,42.0,3.78,1,22,36.52,16.08,33.44,13.96,0.0,0.0,0.0,0.0,1.0,1,grocery_regular
4725,4725,14061,33.0,17.84,5,20,34.07,0.0,40.18,8.95,16.79,0.0,0.0,0.0,1.0,1,grocery_regular
4726,4726,14062,43.0,4.325,2,0,16.2375,15.3325,53.63,5.9575,0.0,0.0,8.84,0.0,4.0,0,drink_lovers
4727,4727,14066,33.0,10.97,6,20,38.74,0.0,28.346666666666664,21.446666666666673,9.746666666666666,0.0,1.7166666666666668,0.0,3.0,1,grocery_regular
4728,4728,14069,16.333333333333332,6.6099999999999985,2,16,0.0,3.6966666666666663,23.22666666666667,0.0,2.63,0.0,70.44666666666666,0.0,3.0,5,new_parents
4729,4729,14072,78.66666666666667,3.9333333333333336,1,0,11.363333333333335,48.70666666666667,15.293333333333333,14.806666666666667,5.0633333333333335,0.6166666666666667,4.15,0.0,3.0,8,fresh_regulars
4730,4730,14075,30.66666666666667,1.4466666666666663,7,22,21.003333333333334,32.47,28.29333333333333,16.38,0.0,0.0,1.8533333333333333,0.0,3.0,8,fresh_regulars
4731,4731,14078,26.0,12.035,7,22,29.21,31.395,25.725,13.669999999999998,0.0,0.0,0.0,0.0,2.0,8,fresh_regulars
4732,4732,14080,41.8,11.38,1,14,27.305999999999997,18.06,20.880000000000006,3.798000000000001,6.463999999999999,0.89,22.602,0.0,5.0,1,grocery_regular
4733,4733,14085,22.0,3.41,3,17,53.23,0.0,29.395000000000003,17.380000000000006,0.0,0.0,0.0,0.0,2.0,1,grocery_regular
4734,4734,14087,18.0,0.0,4,13,0.0,10.42,89.58,0.0,0.0,0.0,0.0,0.0,1.0,0,drink_lovers
4735,4735,14088,15.0,1.78,4,11,17.55,0.0,64.3,18.15,0.0,0.0,0.0,0.0,1.0,0,drink_lovers
4736,4736,14089,7.0,9.52,3,14,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,3,beauty_concious
4737,4737,14090,22.0,14.88,6,15,16.14,33.754999999999995,12.385,5.01,32.705,0.0,0.0,0.0,2.0,8,fresh_regulars
4738,4738,14092,29.0,7.0299999999999985,7,18,51.09,18.495,10.435,19.98,0.0,0.0,0.0,0.0,2.0,1,grocery_regular
4739,4739,14094,23.25,3.95,6,17,6.435,1.73,68.91499999999999,7.81,2.1475,0.0,12.965,0.0,4.0,0,drink_lovers
4740,4740,14098,19.0,1.24,2,18,0.0,0.0,36.31,49.62000000000001,1.505,0.0,12.565,0.0,2.0,6,home_decorators
4741,4741,14100,20.11111111111111,1.4199999999999997,1,16,11.484444444444444,0.11888888888888888,16.167777777777776,11.054444444444444,2.2544444444444443,2.4633333333333334,55.63000000000001,0.0,9.0,5,new_parents
4742,4742,14109,24.0,9.93,5,9,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0,drink_lovers
4743,4743,14110,27.75,11.6825,2,3,21.825000000000006,0.0,19.7175,8.787500000000001,0.0,0.0,49.67,0.0,4.0,5,new_parents
4744,4744,14114,18.0,10.57,2,14,54.88,0.0,36.58,3.655,4.885,0.0,0.0,0.0,2.0,1,grocery_regular
4745,4745,14116,41.785714285714285,7.998571428571428,1,13,31.79642857142857,0.0,47.227857142857154,9.384285714285717,5.7421428571428565,5.84857142857143,0.0,0.0,14.0,4,royals
4746,4746,14130,22.33333333333333,1.585,1,14,7.62,60.43833333333333,17.56,4.493333333333333,9.158333333333333,0.73,0.0,0.0,6.0,8,fresh_regulars
4747,4747,14136,85.0,100.0,1,18,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,grocery_shoppers
4748,4748,14137,19.88888888888889,13.048888888888891,4,9,7.545555555555557,3.8177777777777777,27.27555555555555,20.14111111111111,16.87222222222222,0.0,24.348888888888887,0.0,9.0,4,royals
4749,4749,14146,35.0,12.97,1,20,17.192500000000006,48.165000000000006,2.0325,31.730000000000004,0.88,0.0,0.0,0.0,4.0,8,fresh_regulars
4750,4750,14150,30.0,17.015,3,11,10.705,10.725,26.82,13.245,5.605,0.0,32.895,0.0,2.0,1,grocery_regular
4751,4751,14152,17.0,1.4366666666666668,4,13,2.056666666666666,0.0,58.42666666666667,39.516666666666666,0.0,0.0,0.0,0.0,3.0,0,drink_lovers
4752,4752,14155,17.75,6.8925,4,12,9.34,0.0,78.2025,11.2575,1.2025,0.0,0.0,0.0,4.0,0,drink_lovers
4753,4753,14159,30.5,0.46,7,14,26.585,19.5,38.62,1.7799999999999998,4.745,0.0,0.0,8.77,2.0,1,grocery_regular
4754,4754,14161,4.0,40.0,2,16,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,6,home_decorators
4755,4755,14162,25.8,5.11,7,16,20.818,63.378,3.378,3.278,9.148,0.0,0.0,0.0,5.0,8,fresh_regulars
4756,4756,14167,131.0,2.06,1,16,18.8,5.27,34.87,12.44,12.9,3.09,0.0,12.63,1.0,1,grocery_regular
4757,4757,14168,20.5,9.025,7,20,25.86,0.0,26.735,41.16,1.69,4.555,0.0,0.0,2.0,6,home_decorators
4758,4758,14170,30.0,1.1183333333333334,2,17,12.593333333333335,0.0,49.47833333333333,37.208333333333336,0.7200000000000001,0.0,0.0,0.0,6.0,0,drink_lovers
4759,4759,14176,49.75,2.54875,3,17,24.46,54.196250000000006,14.168749999999998,5.785,1.39125,0.0,0.0,0.0,8.0,8,fresh_regulars
4760,4760,14184,37.75,12.86625,7,21,25.3125,17.07125,32.035,17.08125,8.49875,0.0,0.0,0.0,8.0,4,royals
4761,4761,14192,22.0,0.0,6,20,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0,drink_lovers
4762,4762,14193,4.0,0.27,6,17,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,3,beauty_concious
4763,4763,14194,66.0,5.49,1,11,33.89,25.88,10.82,16.37,3.06,1.35,8.63,0.0,1.0,8,fresh_regulars
4764,4764,14195,34.0,1.41,7,22,33.08,26.32,24.64,1.92,14.04,0.0,0.0,0.0,1.0,1,grocery_regular
4765,4765,14196,6.0,0.0,1,22,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0,drink_lovers
4766,4766,14197,30.0,0.0,4,14,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,grocery_regular
4767,4767,14198,32.0,32.27,5,22,9.34,0.0,0.0,48.88,41.78,0.0,0.0,0.0,1.0,6,home_decorators
4768,4768,14199,27.0,5.59,1,9,27.015,19.93,18.445,24.67,9.945,0.0,0.0,0.0,2.0,1,grocery_regular
4769,4769,14201,20.33333333333333,5.56,5,17,21.43,0.0,74.94,3.633333333333333,0.0,0.0,0.0,0.0,3.0,0,drink_lovers
4770,4770,14204,15.0,0.17,4,15,0.0,0.0,43.55,0.0,56.45,0.0,0.0,0.0,1.0,3,beauty_concious
4771,4771,14205,41.5,4.275,6,9,22.625,12.89,30.24,15.675,7.47,2.005,9.085,0.0,2.0,1,grocery_regular
4772,4772,14207,25.285714285714285,1.8578571428571429,1,9,27.89357142857143,37.94357142857143,14.490714285714288,17.279285714285713,0.07642857142857143,2.315,0.0,0.0,14.0,4,royals
4773,4773,14221,3.0,0.0,4,21,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,5,new_parents
4774,4774,14222,20.0,2.49,4,13,51.66,13.11,33.88,1.35,0.0,0.0,0.0,0.0,1.0,1,grocery_regular
4775,4775,14223,13.25,0.0,2,12,6.505000000000001,0.0,93.495,0.0,0.0,0.0,0.0,0.0,4.0,0,drink_lovers
4776,4776,14227,14.5,6.92,2,14,20.35,0.0,61.39250000000001,10.86,7.397499999999999,0.0,0.0,0.0,4.0,0,drink_lovers
4777,4777,14231,20.6,7.842,7,11,11.626,6.01,11.012,9.0,14.648,0.0,47.702,0.0,5.0,5,new_parents
4778,4778,14236,27.3,14.103,1,11,24.376,56.66,11.502,4.232,1.0470000000000002,0.0,2.185,0.0,10.0,4,royals
4779,4779,14246,22.66666666666667,6.433333333333333,7,23,21.596666666666664,16.946666666666665,19.966666666666672,38.61666666666667,2.873333333333333,0.0,0.0,0.0,3.0,6,home_decorators
4780,4780,14249,2.0,0.16,3,10,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,5,new_parents
4781,4781,14250,25.83333333333333,1.7716666666666665,6,15,27.22333333333333,54.96833333333333,14.523333333333335,0.995,2.29,0.0,0.0,0.0,6.0,8,fresh_regulars
4782,4782,14256,29.0,3.73,1,17,29.35,6.25,49.96,14.44,0.0,0.0,0.0,0.0,1.0,0,drink_lovers
4783,4783,14257,10.0,0.0,7,13,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,grocery_regular
4784,4784,14258,51.0,5.34,7,20,20.09,15.96,18.84,17.38,27.74,0.0,0.0,0.0,1.0,1,grocery_regular
4785,4785,14259,31.66666666666667,9.431666666666667,3,8,36.435,32.43,14.413333333333336,14.35,1.635,0.0,0.0,0.7333333333333334,6.0,8,fresh_regulars
4786,4786,14265,18.0,22.65,2,18,13.65,0.0,6.18,0.0,0.0,0.0,69.58,0.0,1.0,5,new_parents
4787,4787,14266,7.0,0.0,2,19,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,3,beauty_concious
4788,4788,14267,29.5,1.03125,2,15,21.027500000000003,54.89625,13.30625,7.188749999999999,1.85125,1.7275,0.0,0.0,8.0,8,fresh_regulars
4789,4789,14275,11.0,0.0,5,19,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,grocery_regular
4790,4790,14276,9.0,0.0,4,22,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0,drink_lovers
4791,4791,14277,40.0,0.25,1,22,36.18,15.45,47.06,1.31,0.0,0.0,0.0,0.0,1.0,1,grocery_regular
4792,4792,14278,18.0,6.37,7,22,25.92,26.39,0.0,47.69,0.0,0.0,0.0,0.0,1.0,6,home_decorators
4793,4793,14279,29.0,39.04,3,1,56.35,16.75,9.42,17.47,0.0,0.0,0.0,0.0,1.0,1,grocery_regular
4794,4794,14280,20.0,3.32,1,10,6.94,0.0,31.42,0.0,25.21,0.0,36.44,0.0,1.0,5,new_parents
4795,4795,14281,20.0,12.5,1,9,51.35,0.0,48.65,0.0,0.0,0.0,0.0,0.0,1.0,1,grocery_regular
4796,4796,14282,38.153846153846146,2.1738461538461538,3,16,26.45692307692308,56.383076923076906,7.0515384615384615,3.7761538461538464,4.904615384615385,1.4269230769230767,0.0,0.0,13.0,4,royals
4797,4797,14295,24.0,16.07,1,18,25.79,7.47,23.84,42.07,0.0,0.0,0.84,0.0,1.0,6,home_decorators
4798,4798,14296,31.0,0.0,7,12,0.0,11.56,21.55,13.34,0.0,0.0,53.55,0.0,1.0,5,new_parents
4799,4799,14297,10.0,4.475,7,22,7.465,4.775,7.56,14.62,1.285,0.0,64.3,0.0,2.0,5,new_parents
4800,4800,14299,23.66666666666667,2.273333333333333,2,10,66.64999999999999,3.0,12.36,17.99,0.0,0.0,0.0,0.0,3.0,1,grocery_regular
4801,4801,14302,28.0,9.8,2,3,62.13,0.0,37.655,0.215,0.0,0.0,0.0,0.0,2.0,1,grocery_regular
4802,4802,14304,25.0,1.28,4,16,12.975,23.595,19.095,1.175,0.0,0.0,43.155,0.0,2.0,5,new_parents
4803,4803,14306,36.5,1.68,2,16,10.255,0.0,89.745,0.0,0.0,0.0,0.0,0.0,2.0,0,drink_lovers
4804,4804,14308,39.0,0.62,3,19,23.86,22.71,18.29,35.13,0.0,0.0,0.0,0.0,1.0,1,grocery_regular
4805,4805,14309,28.0,4.014285714285714,2,0,36.18142857142858,30.678571428571423,10.72,16.987142857142857,5.254285714285714,0.18,0.0,0.0,7.0,8,fresh_regulars
4806,4806,14316,15.666666666666664,3.78,1,0,0.22333333333333336,0.0,52.99,13.343333333333335,0.0,16.366666666666667,14.486666666666665,0.0,3.0,0,drink_lovers
4807,4807,14319,31.0,29.2,4,1,33.05,0.0,23.5,24.43,2.59,16.44,0.0,0.0,1.0,1,grocery_regular
4808,4808,14320,29.0,9.617,3,23,11.809,54.975,20.138,13.078,0.0,0.0,0.0,0.0,10.0,4,royals
4809,4809,14330,46.85714285714285,1.4499999999999995,4,1,22.602857142857147,33.66571428571428,24.852857142857147,11.09,2.04,0.8457142857142858,4.901428571428572,0.0,7.0,8,fresh_regulars
4810,4810,14337,45.0,3.4285714285714284,4,12,19.73,43.881428571428565,30.09,3.244285714285714,1.8157142857142856,0.0,0.0,1.2385714285714289,7.0,8,fresh_regulars
4811,4811,14344,27.88888888888889,1.8111111111111111,7,23,19.43111111111111,30.503333333333334,24.84111111111111,7.884444444444445,6.23888888888889,3.7955555555555565,0.4066666666666667,6.8966666666666665,9.0,4,royals
4812,4812,14353,26.0,0.0,4,16,74.78,0.0,25.22,0.0,0.0,0.0,0.0,0.0,1.0,1,grocery_regular
4813,4813,14354,15.25,2.33,1,0,5.9825,3.3925,18.0575,8.2775,2.065,0.0,62.22749999999999,0.0,4.0,5,new_parents
4814,4814,14358,16.0,3.065,1,15,56.005,0.0,18.88,25.115,0.0,0.0,0.0,0.0,2.0,1,grocery_regular
4815,4815,14360,21.5,1.5699999999999998,6,16,0.0,0.0,48.1,45.275,6.625,0.0,0.0,0.0,2.0,6,home_decorators
4816,4816,14362,85.0,2.67,6,11,24.79,42.88,7.97,15.64,7.46,1.27,0.0,0.0,1.0,8,fresh_regulars
4817,4817,14363,28.0,1.04,2,22,56.71,4.88,33.17,5.24,0.0,0.0,0.0,0.0,1.0,1,grocery_regular
4818,4818,14364,86.0,6.82,1,10,32.21,27.8,13.84,19.61,6.55,0.0,0.0,0.0,1.0,8,fresh_regulars
4819,4819,14365,27.69230769230769,18.33923076923077,5,13,29.013076923076927,38.581538461538464,15.275384615384615,7.655384615384616,7.127692307692309,2.349230769230769,0.0,0.0,13.0,4,royals
4820,4820,14378,80.75,0.8225,4,15,24.42,40.37750000000001,25.3125,7.7375,2.15,0.0,0.0,0.0,4.0,8,fresh_regulars
4821,4821,14382,14.0,4.47,1,17,94.58,0.0,5.42,0.0,0.0,0.0,0.0,0.0,1.0,1,grocery_regular
4822,4822,14383,8.923076923076922,18.051538461538463,4,9,11.854615384615386,14.603846153846153,8.443846153846152,14.867692307692304,1.683846153846154,0.0,48.548461538461545,0.0,13.0,4,royals
4823,4823,14396,33.0,1.17,6,9,33.42,0.0,47.58,19.0,0.0,0.0,0.0,0.0,1.0,1,grocery_regular
4824,4824,14397,6.0,33.33,7,8,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,5,new_parents
4825,4825,14398,44.0,1.7133333333333336,7,22,24.74666666666667,7.153333333333332,24.24,26.4,17.456666666666667,0.0,0.0,0.0,3.0,1,grocery_regular
4826,4826,14401,33.0,12.84,5,15,13.735,13.82,25.71,32.59,14.14,0.0,0.0,0.0,2.0,1,grocery_regular
4827,4827,14403,8.4,7.717999999999999,1,12,24.46,39.78999999999999,14.911999999999995,14.356,1.465,3.797,1.219,0.0,10.0,4,royals
4828,4828,14413,33.5,0.395,7,20,10.29,17.16,34.155,2.315,0.0,0.0,36.08,0.0,2.0,1,grocery_regular
4829,4829,14415,28.5,4.61,3,0,73.84,0.0,15.435,10.72,0.0,0.0,0.0,0.0,2.0,1,grocery_regular
4830,4830,14417,13.666666666666664,0.58,2,19,5.9833333333333325,0.38666666666666666,6.2,2.8000000000000003,0.4633333333333333,6.383333333333333,77.78333333333333,0.0,3.0,5,new_parents
4831,4831,14420,28.0,1.28,3,13,71.55,0.0,28.45,0.0,0.0,0.0,0.0,0.0,1.0,1,grocery_regular
4832,4832,14421,1.0,0.0,3,17,0.0,0.0,0.0,0.0,89.69,0.0,0.0,0.0,1.0,3,beauty_concious
4833,4833,14422,1.0,0.0,3,17,0.0,0.0,0.0,0.0,89.69,0.0,0.0,0.0,1.0,3,beauty_concious
4834,4834,14423,44.33333333333334,14.323333333333332,2,9,17.11666666666667,24.80666666666666,30.82333333333333,5.586666666666666,12.356666666666667,0.0,0.0,9.306666666666667,3.0,8,fresh_regulars
4835,4835,14426,100.66666666666669,6.176666666666668,1,21,41.46,30.93333333333333,15.473333333333334,11.839999999999998,0.0,0.0,0.0,0.16666666666666666,3.0,8,fresh_regulars
4836,4836,14429,30.5,28.565,4,11,18.51,0.0,8.895,0.0,0.0,0.0,72.60000000000002,0.0,2.0,5,new_parents
4837,4837,14431,1.0,0.0,3,17,0.0,0.0,0.0,0.0,89.69,0.0,0.0,0.0,1.0,3,beauty_concious
4838,4838,14432,75.5,4.375,4,19,17.265,43.05,26.8375,7.9175,4.927499999999998,0.0,0.0,0.0,4.0,8,fresh_regulars
4839,4839,14436,17.0,0.18,2,12,45.81,0.0,40.04,14.15,0.0,0.0,0.0,0.0,1.0,1,grocery_regular
4840,4840,14437,1.0,0.0,3,17,0.0,0.0,0.0,0.0,89.69,0.0,0.0,0.0,1.0,3,beauty_concious
4841,4841,14438,32.0,11.83,3,23,41.03,24.28,26.14,8.56,0.0,0.0,0.0,0.0,1.0,1,grocery_regular
4842,4842,14439,81.0,10.29,3,8,22.435,27.22,22.935,17.775,6.13,0.0,3.51,0.0,2.0,8,fresh_regulars
4843,4843,14441,1.0,0.0,3,17,0.0,0.0,0.0,0.0,89.69,0.0,0.0,0.0,1.0,3,beauty_concious
4844,4844,14442,1.0,0.0,3,17,0.0,0.0,0.0,0.0,89.69,0.0,0.0,0.0,1.0,3,beauty_concious
4845,4845,14443,32.333333333333336,0.59,6,19,4.113333333333333,4.006666666666667,35.30333333333333,9.783333333333333,5.183333333333334,0.0,41.606666666666655,0.0,3.0,0,drink_lovers
4846,4846,14446,1.0,0.0,3,17,0.0,0.0,0.0,0.0,89.69,0.0,0.0,0.0,1.0,3,beauty_concious
4847,4847,14447,39.058823529411775,2.113529411764706,3,13,23.34882352941176,51.720588235294116,10.631176470588231,8.81235294117647,3.881764705882353,1.021764705882353,0.5841176470588235,0.0,17.0,4,royals
4848,4848,14464,32.5,11.642500000000002,5,20,32.6075,27.2575,10.9225,26.2875,2.92,0.0,0.0,0.0,4.0,1,grocery_regular
